id,date,weather,weekday,store_nbr,item_nbr,item_name,unit_sales,onpromotion,category,holiday,item_class,perishable,cost_price,price
89755179,2016-09-02,55.15,Friday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,5.0,True,BEVERAGES,0,1124,0,3.2,4.31
89755406,2016-09-02,55.15,Friday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,9.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
89755461,2016-09-02,55.15,Friday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,False,GROCERY I,0,1042,0,5.2,6.95
89755463,2016-09-02,55.15,Friday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
89755735,2016-09-02,55.15,Friday,1,1471460,Borden Whole Milk Gallon,4.0,False,DAIRY,0,2128,1,5.1,6.78
89756178,2016-09-02,55.15,Friday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,2.0,False,GROCERY I,0,1052,0,6.6,8.86
89853597,2016-09-03,53.25,Saturday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
89853671,2016-09-03,53.25,Saturday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,2.0,False,GROCERY I,0,1070,0,6.2,8.29
89854095,2016-09-03,53.25,Saturday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,7.0,True,BEVERAGES,0,1124,0,3.2,4.31
89854329,2016-09-03,53.25,Saturday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,10.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
89854377,2016-09-03,53.25,Saturday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
89854656,2016-09-03,53.25,Saturday,1,1471460,Borden Whole Milk Gallon,6.0,False,DAIRY,0,2128,1,5.1,6.78
89854801,2016-09-03,53.25,Saturday,1,1686685,"Dole Bananas, 2 lb Bunch",6.0,False,PRODUCE,0,2034,1,2.8,3.96
89855097,2016-09-03,53.25,Saturday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,5.0,False,GROCERY I,0,1052,0,6.6,8.86
89958211,2016-09-04,54.35,Sunday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,3.0,False,GROCERY I,0,1096,0,6.6,8.84
89958368,2016-09-04,54.35,Sunday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
89958421,2016-09-04,54.35,Sunday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,2.0,False,GROCERY I,0,1070,0,6.2,8.29
89958729,2016-09-04,54.35,Sunday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,2.0,False,BEVERAGES,0,1124,0,3.2,4.31
89958883,2016-09-04,54.35,Sunday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,3.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
89958916,2016-09-04,54.35,Sunday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,1.0,False,GROCERY I,0,1030,0,3.9,5.28
89958923,2016-09-04,54.35,Sunday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
89959107,2016-09-04,54.35,Sunday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,0,2128,1,5.1,6.78
89959234,2016-09-04,54.35,Sunday,1,1686685,"Dole Bananas, 2 lb Bunch",3.0,False,PRODUCE,0,2034,1,2.8,3.96
89959470,2016-09-04,54.35,Sunday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
90062686,2016-09-05,55.85,Monday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
90062732,2016-09-05,55.85,Monday,1,459804,Morton Iodized Salt 26 oz,4.0,False,GROCERY I,0,1086,0,2.2,3.11
90062898,2016-09-05,55.85,Monday,1,655749,Barilla Spaghetti Pasta 2 lb,4.0,False,GROCERY I,0,1096,0,5.9,7.85
90062973,2016-09-05,55.85,Monday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
90063380,2016-09-05,55.85,Monday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,6.0,True,BEVERAGES,0,1124,0,3.2,4.31
90063602,2016-09-05,55.85,Monday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,2.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90063636,2016-09-05,55.85,Monday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,1.0,False,GROCERY I,0,1030,0,3.9,5.28
90063649,2016-09-05,55.85,Monday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
90063905,2016-09-05,55.85,Monday,1,1471460,Borden Whole Milk Gallon,6.0,False,DAIRY,0,2128,1,5.1,6.78
90063911,2016-09-05,55.85,Monday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
90064051,2016-09-05,55.85,Monday,1,1686685,"Dole Bananas, 2 lb Bunch",2.0,False,PRODUCE,0,2034,1,2.8,3.96
90159996,2016-09-06,55.8,Tuesday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
90160161,2016-09-06,55.8,Tuesday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
90160229,2016-09-06,55.8,Tuesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
90160640,2016-09-06,55.8,Tuesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,4.0,True,BEVERAGES,0,1124,0,3.2,4.31
90160880,2016-09-06,55.8,Tuesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90160940,2016-09-06,55.8,Tuesday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
90161199,2016-09-06,55.8,Tuesday,1,1471460,Borden Whole Milk Gallon,4.0,False,DAIRY,0,2128,1,5.1,6.78
90161332,2016-09-06,55.8,Tuesday,1,1686685,"Dole Bananas, 2 lb Bunch",1.0,False,PRODUCE,0,2034,1,2.8,3.96
90161645,2016-09-06,55.8,Tuesday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,2.0,False,GROCERY I,0,1052,0,6.6,8.86
90255423,2016-09-07,55.4,Wednesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
90255709,2016-09-07,55.4,Wednesday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
90255758,2016-09-07,55.4,Wednesday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
90255921,2016-09-07,55.4,Wednesday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
90255993,2016-09-07,55.4,Wednesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,9.0,False,GROCERY I,0,1070,0,6.2,8.29
90256415,2016-09-07,55.4,Wednesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,31.0,True,BEVERAGES,0,1124,0,3.2,4.31
90256622,2016-09-07,55.4,Wednesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,16.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90256672,2016-09-07,55.4,Wednesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,1.0,False,GROCERY I,0,1030,0,3.9,5.28
90256679,2016-09-07,55.4,Wednesday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,False,GROCERY I,0,1042,0,5.2,6.95
90256683,2016-09-07,55.4,Wednesday,1,1354390,Domino Granulated Sugar 4 lb,3.0,False,GROCERY I,0,1042,0,3.2,4.41
90256949,2016-09-07,55.4,Wednesday,1,1471460,Borden Whole Milk Gallon,1.0,False,DAIRY,0,2128,1,5.1,6.78
90257099,2016-09-07,55.4,Wednesday,1,1686685,"Dole Bananas, 2 lb Bunch",14.0,True,PRODUCE,0,2034,1,2.8,3.96
90348878,2016-09-08,55.05,Thursday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
90349146,2016-09-08,55.05,Thursday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,3.0,False,GROCERY I,0,1096,0,6.6,8.84
90349198,2016-09-08,55.05,Thursday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
90349344,2016-09-08,55.05,Thursday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
90349417,2016-09-08,55.05,Thursday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
90350049,2016-09-08,55.05,Thursday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90350086,2016-09-08,55.05,Thursday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
90350093,2016-09-08,55.05,Thursday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
90350353,2016-09-08,55.05,Thursday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
90350798,2016-09-08,55.05,Thursday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
90440152,2016-09-09,55.75,Friday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
90440442,2016-09-09,55.75,Friday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,3.0,False,GROCERY I,0,1096,0,6.6,8.84
90440490,2016-09-09,55.75,Friday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
90440735,2016-09-09,55.75,Friday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,1.0,False,GROCERY I,0,1070,0,6.2,8.29
90441155,2016-09-09,55.75,Friday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,14.0,True,BEVERAGES,0,1124,0,3.2,4.31
90441382,2016-09-09,55.75,Friday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90441425,2016-09-09,55.75,Friday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
90441433,2016-09-09,55.75,Friday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,False,GROCERY I,0,1042,0,5.2,6.95
90441436,2016-09-09,55.75,Friday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
90441696,2016-09-09,55.75,Friday,1,1471460,Borden Whole Milk Gallon,1.0,False,DAIRY,0,2128,1,5.1,6.78
90441847,2016-09-09,55.75,Friday,1,1686685,"Dole Bananas, 2 lb Bunch",8.0,False,PRODUCE,0,2034,1,2.8,3.96
90442160,2016-09-09,55.75,Friday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
90532796,2016-09-10,56.5,Saturday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
90533074,2016-09-10,56.5,Saturday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
90533127,2016-09-10,56.5,Saturday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
90533290,2016-09-10,56.5,Saturday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
90533362,2016-09-10,56.5,Saturday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
90533770,2016-09-10,56.5,Saturday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,7.0,True,BEVERAGES,0,1124,0,3.2,4.31
90533992,2016-09-10,56.5,Saturday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,4.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90534029,2016-09-10,56.5,Saturday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
90534034,2016-09-10,56.5,Saturday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
90534039,2016-09-10,56.5,Saturday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
90534294,2016-09-10,56.5,Saturday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
90634671,2016-09-11,55.4,Sunday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
90634703,2016-09-11,55.4,Sunday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
90634823,2016-09-11,55.4,Sunday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
90634870,2016-09-11,55.4,Sunday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,2.0,False,GROCERY I,0,1070,0,6.2,8.29
90635150,2016-09-11,55.4,Sunday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,4.0,True,BEVERAGES,0,1124,0,3.2,4.31
90635299,2016-09-11,55.4,Sunday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90635330,2016-09-11,55.4,Sunday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,3.0,False,GROCERY I,0,1042,0,5.2,6.95
90635482,2016-09-11,55.4,Sunday,1,1471460,Borden Whole Milk Gallon,2.0,False,DAIRY,0,2128,1,5.1,6.78
90635605,2016-09-11,55.4,Sunday,1,1686685,"Dole Bananas, 2 lb Bunch",2.0,False,PRODUCE,0,2034,1,2.8,3.96
90635808,2016-09-11,55.4,Sunday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
90737055,2016-09-12,55.85,Monday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
90737211,2016-09-12,55.85,Monday,1,655749,Barilla Spaghetti Pasta 2 lb,4.0,False,GROCERY I,0,1096,0,5.9,7.85
90737284,2016-09-12,55.85,Monday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,2.0,False,GROCERY I,0,1070,0,6.2,8.29
90737698,2016-09-12,55.85,Monday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,7.0,True,BEVERAGES,0,1124,0,3.2,4.31
90737924,2016-09-12,55.85,Monday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,22.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90737969,2016-09-12,55.85,Monday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
90737975,2016-09-12,55.85,Monday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
90738240,2016-09-12,55.85,Monday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,0,2128,1,5.1,6.78
90738393,2016-09-12,55.85,Monday,1,1686685,"Dole Bananas, 2 lb Bunch",6.0,False,PRODUCE,0,2034,1,2.8,3.96
90738711,2016-09-12,55.85,Monday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,2.0,False,GROCERY I,0,1052,0,6.6,8.86
90830739,2016-09-13,59.25,Tuesday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
90830785,2016-09-13,59.25,Tuesday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
90830932,2016-09-13,59.25,Tuesday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
90830998,2016-09-13,59.25,Tuesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,2.0,False,GROCERY I,0,1070,0,6.2,8.29
90831396,2016-09-13,59.25,Tuesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,5.0,False,BEVERAGES,0,1124,0,3.2,4.31
90831609,2016-09-13,59.25,Tuesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90831650,2016-09-13,59.25,Tuesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
90831658,2016-09-13,59.25,Tuesday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,3.0,False,GROCERY I,0,1042,0,5.2,6.95
90831660,2016-09-13,59.25,Tuesday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
90832061,2016-09-13,59.25,Tuesday,1,1686685,"Dole Bananas, 2 lb Bunch",2.0,False,PRODUCE,0,2034,1,2.8,3.96
90832363,2016-09-13,59.25,Tuesday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,2.0,False,GROCERY I,0,1052,0,6.6,8.86
90921780,2016-09-14,58.4,Wednesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
90922092,2016-09-14,58.4,Wednesday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
90922263,2016-09-14,58.4,Wednesday,1,655749,Barilla Spaghetti Pasta 2 lb,3.0,False,GROCERY I,0,1096,0,5.9,7.85
90922333,2016-09-14,58.4,Wednesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,6.0,False,GROCERY I,0,1070,0,6.2,8.29
90922722,2016-09-14,58.4,Wednesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,10.0,True,BEVERAGES,0,1124,0,3.2,4.31
90922943,2016-09-14,58.4,Wednesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,12.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
90922987,2016-09-14,58.4,Wednesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
90922995,2016-09-14,58.4,Wednesday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,True,GROCERY I,0,1042,0,5.2,6.95
90922997,2016-09-14,58.4,Wednesday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
90923249,2016-09-14,58.4,Wednesday,1,1471460,Borden Whole Milk Gallon,2.0,False,DAIRY,0,2128,1,5.1,6.78
90923251,2016-09-14,58.4,Wednesday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
90923397,2016-09-14,58.4,Wednesday,1,1686685,"Dole Bananas, 2 lb Bunch",13.0,True,PRODUCE,0,2034,1,2.8,3.96
91012270,2016-09-15,56.4,Thursday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,3.0,False,GROCERY I,0,1096,0,6.6,8.84
91012314,2016-09-15,56.4,Thursday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
91012460,2016-09-15,56.4,Thursday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
91012529,2016-09-15,56.4,Thursday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,1.0,False,GROCERY I,0,1070,0,6.2,8.29
91012906,2016-09-15,56.4,Thursday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,6.0,True,BEVERAGES,0,1124,0,3.2,4.31
91013115,2016-09-15,56.4,Thursday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,4.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
91013157,2016-09-15,56.4,Thursday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
91013164,2016-09-15,56.4,Thursday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,True,GROCERY I,0,1042,0,5.2,6.95
91013410,2016-09-15,56.4,Thursday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
91013414,2016-09-15,56.4,Thursday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
91013556,2016-09-15,56.4,Thursday,1,1686685,"Dole Bananas, 2 lb Bunch",1.0,False,PRODUCE,0,2034,1,2.8,3.96
91013846,2016-09-15,56.4,Thursday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
91102767,2016-09-16,58.7,Friday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,2.0,False,CLEANING,0,3024,0,6.8,8.86
91103052,2016-09-16,58.7,Friday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
91103098,2016-09-16,58.7,Friday,1,459804,Morton Iodized Salt 26 oz,3.0,False,GROCERY I,0,1086,0,2.2,3.11
91103264,2016-09-16,58.7,Friday,1,655749,Barilla Spaghetti Pasta 2 lb,3.0,False,GROCERY I,0,1096,0,5.9,7.85
91103337,2016-09-16,58.7,Friday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
91103756,2016-09-16,58.7,Friday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,3.0,True,BEVERAGES,0,1124,0,3.2,4.31
91103968,2016-09-16,58.7,Friday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,10.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
91104009,2016-09-16,58.7,Friday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
91104016,2016-09-16,58.7,Friday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,3.0,True,GROCERY I,0,1042,0,5.2,6.95
91104022,2016-09-16,58.7,Friday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
91104278,2016-09-16,58.7,Friday,1,1471460,Borden Whole Milk Gallon,4.0,False,DAIRY,0,2128,1,5.1,6.78
91104720,2016-09-16,58.7,Friday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,4.0,False,GROCERY I,0,1052,0,6.6,8.86
91196755,2016-09-17,57.65,Saturday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,4.0,False,CLEANING,0,3024,0,6.8,8.86
91197028,2016-09-17,57.65,Saturday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
91197077,2016-09-17,57.65,Saturday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
91197241,2016-09-17,57.65,Saturday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
91197310,2016-09-17,57.65,Saturday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,2.0,False,GROCERY I,0,1070,0,6.2,8.29
91197729,2016-09-17,57.65,Saturday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,4.0,True,BEVERAGES,0,1124,0,3.2,4.31
91197960,2016-09-17,57.65,Saturday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,15.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
91198004,2016-09-17,57.65,Saturday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
91198012,2016-09-17,57.65,Saturday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,6.0,True,GROCERY I,0,1042,0,5.2,6.95
91198267,2016-09-17,57.65,Saturday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,0,2128,1,5.1,6.78
91198271,2016-09-17,57.65,Saturday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
91198412,2016-09-17,57.65,Saturday,1,1686685,"Dole Bananas, 2 lb Bunch",9.0,False,PRODUCE,0,2034,1,2.8,3.96
91198728,2016-09-17,57.65,Saturday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,4.0,False,GROCERY I,0,1052,0,6.6,8.86
91298847,2016-09-18,52.5,Sunday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
91298894,2016-09-18,52.5,Sunday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,1.0,False,GROCERY I,0,1070,0,6.2,8.29
91299209,2016-09-18,52.5,Sunday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,5.0,True,BEVERAGES,0,1124,0,3.2,4.31
91299382,2016-09-18,52.5,Sunday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,2.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
91299418,2016-09-18,52.5,Sunday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
91299423,2016-09-18,52.5,Sunday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
91299601,2016-09-18,52.5,Sunday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
91299721,2016-09-18,52.5,Sunday,1,1686685,"Dole Bananas, 2 lb Bunch",2.0,False,PRODUCE,0,2034,1,2.8,3.96
91299969,2016-09-18,52.5,Sunday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
91401216,2016-09-19,51.45,Monday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,3.0,False,CLEANING,0,3024,0,6.8,8.86
91401482,2016-09-19,51.45,Monday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
